anchor_file,anchor_group,simulation,blur_sigma,jpeg_quality,scale,noise_sigma,gamma,glcm_asm_d1,glcm_energy_d1,glcm_correlation_d1,glcm_asm_d3,glcm_energy_d3,glcm_correlation_d3,glcm_energy_angle_iqr_d3,lbp_r1_hist_entropy,lbp_r1_nonuniform_fraction,lbp_r1_flat_fraction,lbp_r2_hist_entropy,lbp_r2_nonuniform_fraction,lbp_r3_hist_entropy,lbp_r3_nonuniform_fraction,local_entropy_r3,local_entropy_r5,shannon_entropy_q32,gabor_f08_energy,gabor_f16_energy,gabor_f24_energy,gabor_f08_anisotropy,gabor_f16_anisotropy,gabor_f24_anisotropy,gradient_orientation_entropy,gradient_orientation_anisotropy,structure_tensor_coherence,structure_tensor_coherence_p90,hog_orientation_entropy,hog_orientation_anisotropy,hog_mean_energy,black_tophat_density_r3,black_tophat_std_r3,blob_log_density,blob_log_radius_median,harris_corner_density,dog_zero_cross_density,morph_gradient_std,q_laplacian_var,q_tenengrad,q_noise_sigma,q_jpeg_blockiness,q_patch_count
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s1_n4_g0.9,1.2,55,1.0,4.0,0.9,0.012165079817614527,0.1094961101274835,0.9732056967927039,0.006575815810923275,0.08048669161190108,0.9080613564314309,0.007425118760328569,0.8601957349536813,0.05771683673469388,0.04145408163265306,0.9396035264656017,0.11304209183673469,0.9430144118095226,0.16549744897959184,0.4740659521495973,0.5855018075438525,0.9462386806649061,21.286799907684326,0.8603156805038452,0.10380586981773376,0.10840783394511694,0.31907684889117793,0.31522854205335615,0.9267951433756367,0.20423760505241442,0.8116247057914734,0.9891766905784607,0.9877651929855347,0.15836503356695175,0.28733742237091064,0.13376913265306123,1.2513607144355774,0.003667091836734694,3.0,0.0,0.13392857142857145,4.381624221801758,23.900365305959756,1061.0206909179688,1.1179636716842651,0.2236165627837181,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s1_n4_g1.1,1.2,55,1.0,4.0,1.1,0.011608839849374669,0.10687682279219034,0.9703221398391861,0.006199173498825311,0.07831016354420846,0.9007106913541361,0.00748415699485569,0.8524040459622118,0.05691964285714286,0.03539540816326531,0.937834112643678,0.11208545918367346,0.9434298292887136,0.15800382653061223,0.47053285511308796,0.587693483327643,0.9469402280744891,20.313027381896973,0.8289717435836792,0.11103432811796665,0.1085888498780201,0.32998468926802227,0.4784537805760518,0.9344602512011448,0.2063022629145414,0.8160737156867981,0.988576740026474,0.9882468581199646,0.16066813468933105,0.28951112926006317,0.14158163265306123,1.4168933033943176,0.003826530612244898,2.5,0.0,0.1354707792207792,4.53978157043457,29.059189916798992,1268.5886840820312,1.2496230006217957,0.2532400041818619,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s0.7_n0_g0.9,1.2,55,0.7,0.0,0.9,0.013736944454801952,0.11623020857079165,0.9814498775228662,0.007654684582411499,0.08663532164206195,0.9253024261381906,0.009780735767451788,0.8249131753255352,0.04878826530612245,0.04974489795918367,0.8935768752159414,0.07366071428571429,0.9094150813418559,0.10698341836734694,0.4452621746434271,0.5560849669721689,0.9424059103798698,21.295464038848877,0.8581808060407639,0.08596678636968136,0.10831249534739609,0.3313294446469661,0.4743803155561823,0.9078082585807722,0.21822561758626463,0.8738176822662354,0.9927974939346313,0.976883590221405,0.18256808072328568,0.26911261677742004,0.10841836734693877,0.9158738553524017,0.003348214285714286,3.0,0.0,0.11785714285714285,4.473792552947998,15.98238435401265,863.9062805175781,0.8835732340812683,0.2615000605583191,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s0.7_n0_g1.1,1.2,55,0.7,0.0,1.1,0.01458095060662748,0.11908693978908011,0.9810264705780462,0.008382489842452965,0.09012523626222065,0.9240109497401372,0.009907476516277422,0.8167987015405602,0.04783163265306123,0.036989795918367346,0.8895309916495414,0.07573341836734693,0.9088137589201707,0.09917091836734694,0.4458300102049495,0.565150653431167,0.9454948044891331,20.353965282440186,0.8265377134084702,0.08622017130255699,0.10852813713990092,0.3351378304193982,0.5551691517290731,0.9021318838808845,0.22508058720988544,0.8700228929519653,0.9927971065044403,0.9772751033306122,0.18363584578037262,0.2689874917268753,0.10172193877551021,0.8768703043460846,0.003348214285714286,3.0,0.0,0.11371753246753247,4.506730079650879,18.176406803154933,1083.8096313476562,0.9570987820625305,0.2868493050336838,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s0.7_n4_g0.9,1.2,55,0.7,4.0,0.9,0.011917945485943209,0.10848734489620368,0.9729665528678872,0.00619393619546036,0.07844894943421482,0.9055892973718872,0.007337958545081125,0.8598734520534189,0.05309311224489796,0.04384566326530612,0.9302379490961196,0.09693877551020408,0.9392101561594182,0.1439732142857143,0.4739665802860135,0.5891872694812461,0.950229093306611,21.35387897491455,0.8571591675281525,0.1038177665323019,0.10850813110318144,0.3243978801374626,0.4577200722040668,0.9217459121002267,0.20009478542392575,0.8252318501472473,0.98821821808815,0.9866325855255127,0.1638554409146309,0.2861776202917099,0.12531887755102042,1.2341512441635132,0.0030293367346938774,3.0,0.0,0.1314935064935065,4.365076541900635,22.421690242184244,978.6702575683594,1.1435467600822449,0.25555434077978134,8.0
silicone_2025_03_27.png,late_hypothesis,b1.2_j55_s0.7_n4_g1.1,1.2,55,0.7,4.0,1.1,0.011645374578866503,0.1074657894973235,0.9739908169372762,0.006584546824561641,0.08070689070794716,0.9083388637116785,0.007856402159660637,0.8387907630492066,0.053411989795918366,0.04049744897959184,0.9379184499748706,0.11272321428571429,0.9484581509025403,0.16454081632653061,0.46291078596503665,0.5740174865468255,0.9514219951130898,20.26997995376587,0.8240561187267303,0.09815242514014244,0.10865527717284504,0.3216070760510491,0.4405164188209926,0.9274152103909559,0.19229892869588772,0.8194447457790375,0.9876582324504852,0.9835306107997894,0.16514091193675995,0.286043718457222,0.1253188775510204,1.2778493762016296,0.0035076530612244902,3.0,0.0,0.13344155844155844,4.563612461090088,23.93588019152176,1173.6642150878906,1.097170889377594,0.26681191474199295,8.0
silicone_2025_09_03(6).png,late_hypothesis,b0_j95_s1_n0_g0.9,0.0,95,1.0,0.0,0.9,0.0037120534494619103,0.06089709044156154,0.8270465120051341,0.002687736572075566,0.051836501467751095,0.713421000880579,0.0017361301588267736,0.9777075197198638,0.13552295918367346,0.0824298469387755,0.958917535544622,0.23086734693877553,0.9173952675547078,0.3046875,0.6516169317169931,0.7474257169282207,0.9582348713544642,21.94009304046631,0.9168461263179779,0.1605530008673668,0.10816492523119979,0.3188504882028519,0.5410024288013496,0.9775006116372734,0.13727640020582135,0.6742477416992188,0.9762963354587555,0.9977826178073883,0.12652218714356422,0.31828585267066956,0.15497448979591838,3.238250732421875,0.01594387755102041,1.0,0.0,0.16858766233766234,4.471103668212891,75.18524563943083,826.3893432617188,2.376270890235901,0.04373939335346222,8.0
silicone_2025_09_03(6).png,late_hypothesis,b0_j95_s1_n0_g1.1,0.0,95,1.0,0.0,1.1,0.0036699068671079077,0.06054600344593271,0.8234289786790115,0.0026584154368934363,0.05155432175611248,0.7085130093007834,0.0015814279449793411,0.9779114297896175,0.13759566326530612,0.08083545918367346,0.9584358100974841,0.23230229591836737,0.9197148912282753,0.3026147959183674,0.6527983726065353,0.7451663650604023,0.9579170517508923,20.897544384002686,0.8736496865749359,0.16901536285877228,0.10847854813340055,0.32303079908243304,0.538643000994891,0.9785646706506392,0.14782172172731836,0.6734016239643097,0.9720559120178223,0.9977834820747375,0.12479429692029953,0.3178057372570038,0.16549744897959184,3.260172724723816,0.016262755102040817,1.0,0.0,0.17037337662337662,4.492490768432617,85.05516271499832,906.72607421875,2.5017967224121094,0.03472694009542465,8.0
silicone_2025_09_03(6).png,late_hypothesis,b0_j95_s1_n4_g0.9,0.0,95,1.0,4.0,0.9,0.00249921307092609,0.04997877115203893,0.7188282054891028,0.0021097390753737387,0.04593043274319901,0.6215555639180916,0.0012793934781252826,0.9674502862515181,0.2066326530612245,0.12037627551020408,0.9262958562646569,0.2833227040816326,0.906581232765328,0.32222576530612246,0.6930948758583808,0.7843498732317302,0.9573585145580994,21.813044548034668,0.9152278006076813,0.19394651055335999,0.10810776779451695,0.3125296024083345,0.5328456420819817,0.9840856204849125,0.1280694830880179,0.569391131401062,0.9578735828399658,0.9991024434566498,0.12187308818101883,0.32310524582862854,0.1677295918367347,3.997339129447937,0.022480867346938778,1.0,0.0,0.18092532467532468,4.017156004905701,247.42182283667614,1003.206298828125,3.4813510179519653,0.0,8.0
silicone_2025_09_03(6).png,late_hypothesis,b0_j95_s1_n4_g1.1,0.0,95,1.0,4.0,1.1,0.0025254844211949046,0.05024255404043062,0.7252805769556905,0.0020995720986175287,0.045820629990965575,0.6334013074621003,0.0010799686812051276,0.9687460436820505,0.20184948979591838,0.12324617346938777,0.926350987515738,0.27949617346938777,0.9029436199191552,0.32780612244897955,0.6978579990763623,0.7861474231414916,0.9617769300848522,20.898009300231934,0.8818056136369705,0.20836810395121574,0.10835591270965268,0.321019772942998,0.45553752315356566,0.9846510486387903,0.1330177589517177,0.5791607797145844,0.9553088545799255,0.9989915192127228,0.1217627078294754,0.3226546049118042,0.16804846938775508,4.020330190658569,0.024553571428571428,1.0,0.0,0.1799512987012987,4.004753232002258,261.07898966047674,1117.729248046875,3.7169488668441772,0.0,8.0
